,Dutifulness,Cooperation,Self-consciousness,Orderliness,Achievement striving,Self-efficacy,Activity level,Self-discipline,Excitement-seeking,Cautiousness,Morality,Anxiety,Emotionality,Vulnerability,Immoderation,Sympathy,Friendliness,Modesty,Altruism,Assertiveness,Adventurousness,Gregariousness,Intellect,Imagination,Artistic interests,Depression,Anger,Trust,Cheerfulness,Liberalism,Words,DiversityW,WordL,VERB,NOUN,ADP,.,ADJ,ADV,CONJ,PRON,PRT,NUM,X
Sniper 1993.txt,0.284989903688,0.250776826636,0.207819091252,0.718226546896,0.268819358872,0.424774384949,0.189427814174,0.48515280377,0.378075223404,0.306233054918,0.663787826256,0.0795130852804,0.334278753665,0.14098253799,0.462691966221,0.586564010295,0.6069982794,0.666305264909,0.354363289028,0.73091136257,0.457789366772,0.555375540114,0.952248485221,0.307017729065,0.265634920939,0.483050696217,0.547595376431,0.100977024477,0.295685554444,0.177060776408,4913.0,0.226745369428,3.3230205577,0.190514960309,0.203541624262,0.0669651943823,0.188683085691,0.0427437410951,0.0588235294118,0.0103806228374,0.109505393853,0.0319560350092,0.00956645634032,0.0
Bardaasht 2004.txt,0.620214502172,0.401076485365,0.350580634249,0.209722652851,0.556327636706,0.341891913466,0.396784749245,0.423849189661,0.133815240217,0.557791797629,0.972080730949,0.225422875075,0.814366302013,0.296182429013,0.298161826325,0.977020140484,0.366444496281,0.957473607086,0.890570495403,0.776497566746,0.491001048789,0.0765194089743,0.960583204301,0.247492135289,0.282945845042,0.670090690715,0.370238045696,0.0647451315432,0.255658915303,0.124490326888,14965.0,0.118209154694,3.42659538924,0.202071500167,0.166054126295,0.0702305379218,0.192649515536,0.0304710992315,0.0640828600067,0.0189107918476,0.140126962913,0.0338790511193,0.00715001670565,0.0
Date Night 2010.txt,0.299376889973,0.657721163254,0.141426041221,0.788167958368,0.343010038798,0.23975815435,0.231146096939,0.679713445746,0.221834105783,0.650044362015,0.924383054169,0.0889877431861,0.338202711062,0.223353531968,0.361505368263,0.559458275615,0.707959905603,0.930072923482,0.390105845306,0.549954886366,0.726324365091,0.721239233214,0.61786590785,0.0553914719378,0.427314948142,0.31632251107,0.373940186051,0.13175240314,0.617795775968,0.222753331795,18685.0,0.130586031576,3.1662831148,0.180840246187,0.212576933369,0.0513245919187,0.231736687182,0.041477120685,0.0577468557667,0.015252876639,0.0964409954509,0.0298635268932,0.00636874498261,0.0
Notizie degli scavi News from the Excavations 2010.txt,0.771110850789,0.944559386051,0.327317534706,0.304786694232,0.536958503239,0.0893790213419,0.226263637334,0.773530302368,0.0402840759961,0.958503148186,0.999422666817,0.0830878614731,0.772372324223,0.368741765234,0.288582292964,0.877216445253,0.403865484682,0.99930617462,0.843585064183,0.371044510968,0.796839534135,0.215933486671,0.681302212373,0.0038489950325,0.48023006014,0.389103081051,0.054718376625,0.0653598901915,0.698340103251,0.186270808711,6339.0,0.132039753904,3.04716832308,0.206972708629,0.115317873482,0.0619971604354,0.237892412052,0.0269758637009,0.0782457800915,0.0160908660672,0.160593153494,0.026818110112,0.00410159331125,0.0
Confession of a Child of the Century 2012.txt,0.750354689628,0.81699966973,0.639783026228,0.109415730048,0.457352105613,0.163098973108,0.341891492916,0.258148902052,0.363944757068,0.492245674024,0.991885035473,0.506813405025,0.994739778422,0.754393535243,0.439032837265,0.996583461244,0.252884044805,0.992505553876,0.987200766543,0.390682122715,0.784959440439,0.0550635414113,0.990811097704,0.738483292477,0.967861495491,0.798524107989,0.150013719872,0.168955178789,0.631212832553,0.577602656005,6440.0,0.184782608696,3.30310559006,0.223913043478,0.128416149068,0.0687888198758,0.18198757764,0.0422360248447,0.0659937888199,0.0169254658385,0.168944099379,0.0312111801242,0.00605590062112,0.0
Angels And Demons 2009.txt,0.69353209052,0.739818015155,0.526382141213,0.513821166049,0.581810712644,0.49872033643,0.419769277357,0.525126479834,0.113896268806,0.937598200826,0.795149629097,0.225407504642,0.720913083074,0.254188948558,0.129146521712,0.987452729733,0.249613446318,0.734308361079,0.846834948669,0.587801419158,0.566750241088,0.0149007417642,0.999318026112,0.645296754257,0.969978912719,0.568402650352,0.201154168909,0.435689845306,0.0782966075061,0.780596548911,9314.0,0.2357741035,3.87287953618,0.167704530814,0.244792785055,0.0835301696371,0.160188962852,0.050032209577,0.0452007730298,0.0173931715697,0.10618423878,0.0216877818338,0.0106291604037,0.0
Open Water 2 Adrift 2006.txt,0.340334552785,0.803357232694,0.220014031248,0.625747600542,0.2400141901,0.0589034763924,0.114501279022,0.598824921665,0.392445218249,0.553512069996,0.953979664527,0.130329985019,0.564822164487,0.407143435126,0.452844954325,0.571116596155,0.678104647652,0.985848938987,0.515961261371,0.164716927642,0.837193279028,0.702020249799,0.533274345929,0.126428384908,0.752115169541,0.430013204008,0.155890814862,0.120318117616,0.909326022252,0.226900378092,6685.0,0.159461480927,2.95243081526,0.187284966343,0.156768885565,0.0433807030666,0.258638743455,0.0454749439043,0.0631264023934,0.00732984293194,0.139865370232,0.0282722513089,0.00553477935677,0.0
Please Give 2010.txt,0.701195447255,0.971999517301,0.448302277145,0.296835065631,0.265028100656,0.0114322167737,0.0544017479352,0.453619894893,0.0457074633337,0.927477502247,0.99830782059,0.150741349803,0.821738211563,0.542389997769,0.664673641141,0.872459044586,0.190829015425,0.99745773209,0.809212996465,0.145618897521,0.613115711684,0.189018899661,0.794606454771,0.0314876783766,0.801227326661,0.463962192175,0.063399000276,0.0676638580126,0.545398588298,0.533922558671,12584.0,0.121741894469,3.02606484425,0.192148760331,0.131913541004,0.0493483788938,0.249284806103,0.0499841068023,0.0691354100445,0.0108868404323,0.15034965035,0.0205022250477,0.00540368722187,0.0
Qing mi The Second Woman 2012.txt,0.708084509161,0.847866650622,0.626507076677,0.218517485983,0.310075747289,0.133590338007,0.107361719648,0.261923646478,0.114723005521,0.785211695034,0.983328492867,0.356142725181,0.935496926968,0.584192641723,0.533247722013,0.985935299019,0.149172845594,0.979639635389,0.924448257528,0.341977045841,0.436643938592,0.0646971886103,0.921227829956,0.378913711541,0.702993347129,0.646989760154,0.253210449259,0.134848250673,0.306021213369,0.624041313855,7163.0,0.168644422728,3.47382381684,0.212061985202,0.160826469356,0.0635208711434,0.203406393969,0.0417422867514,0.0703615803434,0.010191260645,0.134301270417,0.0262459863186,0.00600307133882,0.0
Darling Companion 2012.txt,0.573306439159,0.891826204168,0.168189675925,0.473039745422,0.489006011531,0.0878402817306,0.194320386939,0.711991705862,0.150279940269,0.821144090613,0.996122180259,0.0762126541057,0.691868114863,0.273025536907,0.538760249892,0.797015108905,0.643628021994,0.994888620114,0.742425049634,0.319061104548,0.74817255565,0.539598465971,0.701186746526,0.0411709951021,0.549438596035,0.363936261671,0.0788187287659,0.125250895733,0.799936765591,0.215487887699,15312.0,0.117816091954,3.07706374086,0.198733019854,0.153931556949,0.0510710553814,0.232170846395,0.0366379310345,0.0629571577847,0.0123432601881,0.143612852665,0.0296499477534,0.00502873563218,0.0
Kiss of Death 1995.txt,0.132387832839,0.368487770086,0.0632535009467,0.752665404824,0.382566534266,0.277165330983,0.258115639004,0.722511330375,0.51673888611,0.390160033913,0.936167330928,0.0203164601725,0.374773761758,0.0618578572026,0.530229600838,0.339014032821,0.867141360504,0.753074533946,0.306806846373,0.707552070674,0.954563494933,0.873105885285,0.751406542728,0.134070225341,0.389630243888,0.186704695786,0.184077227068,0.0443258563533,0.895543884139,0.167828824754,9679.0,0.138960636429,2.99700382271,0.180183903296,0.161896890175,0.054344457072,0.241553879533,0.0371939249923,0.055997520405,0.0104349622895,0.148052484761,0.0333712160347,0.00847194958157,0.0
Lassie 2005.txt,0.389653425969,0.625330959943,0.376250206185,0.515415737998,0.32603745229,0.122664621834,0.145145674064,0.380171299856,0.166678342391,0.670138598988,0.980126652855,0.178008382657,0.625535670695,0.306388707322,0.610889243058,0.758346326859,0.231332964416,0.960776517692,0.5873283499,0.383352588495,0.604500402124,0.204348247934,0.748072331601,0.214814528116,0.536724411523,0.572673646826,0.353987875475,0.0365871948594,0.366562160148,0.202272103955,9480.0,0.162025316456,3.12078059072,0.197046413502,0.158755274262,0.0584388185654,0.236181434599,0.0389240506329,0.070358649789,0.0131856540084,0.135021097046,0.0248945147679,0.00537974683544,0.0
Elegy 2008.txt,0.698653872948,0.80369941836,0.445800221284,0.10014347567,0.468771331151,0.166124679071,0.323212219402,0.350506981975,0.229877693467,0.651017309745,0.969765790344,0.345058487587,0.959557328607,0.565700910413,0.642053853258,0.98216813593,0.509460834205,0.948028358736,0.965931764608,0.527312674522,0.642957642154,0.305362878705,0.9641724881,0.279262047122,0.846520327246,0.589384600102,0.12240639973,0.251414001133,0.61991275953,0.736438488125,9634.0,0.165351878763,3.36257006436,0.195453601827,0.151131409591,0.0684035706871,0.188395266764,0.0428690056051,0.0658085945609,0.0174382395682,0.160058127465,0.0308283163795,0.00799252646876,0.0
Barbie as the Princess and the Pauper 2004.txt,0.535571768418,0.821353668762,0.467763927256,0.330821322055,0.449068789471,0.168532741051,0.214395666662,0.501202296482,0.312836140379,0.676382742166,0.991961729254,0.252654726027,0.8374880666,0.582981640766,0.541384611969,0.925310399366,0.220848774534,0.966448385834,0.845577001774,0.248919537832,0.756711029587,0.119528384512,0.943506310711,0.601422686463,0.955736569337,0.61308381707,0.197248012181,0.144004035325,0.690440854696,0.431177941102,8290.0,0.18082026538,3.31845597105,0.200844390832,0.166706875754,0.0534378769602,0.196260554885,0.0401688781665,0.0665862484922,0.0230398069964,0.141737032569,0.029312424608,0.00506634499397,0.0
Jack Hunter and the Lost Treasure of Ugarit 2008.txt,0.95160642717,0.950757275509,0.311081774185,0.337087894015,0.760675799931,0.387562819926,0.582787517,0.876629992148,0.0651788002332,0.960006741997,0.998693521907,0.0549159995393,0.843478154296,0.159298762437,0.199291660204,0.990080547775,0.397487985269,0.98989983982,0.959034633045,0.662561721615,0.875558213638,0.0801585316362,0.998292368845,0.203454113469,0.8804972327,0.231675025033,0.00961850077431,0.39967532551,0.423462622513,0.561058803066,6939.0,0.172503242542,3.37137916126,0.216457702839,0.148292261133,0.0785415765961,0.158812509007,0.0317048566076,0.0655714079839,0.0138348465197,0.164288802421,0.0338665513763,0.00461161550656,0.0
Hot Rock The 1972.txt,0.510718193889,0.77875302169,0.156260458572,0.686634199849,0.473807168086,0.257818761568,0.220265203297,0.689787505609,0.186470110267,0.827568340012,0.992763708919,0.0246284677254,0.627475168052,0.104369327121,0.411647910905,0.749116345505,0.612993387908,0.928908293961,0.57335361277,0.495558817315,0.904681594306,0.39330095506,0.928246547974,0.123096377469,0.619455554625,0.253739202586,0.0695595700598,0.173422417319,0.623241656519,0.334628860154,9046.0,0.165819146584,3.1749944727,0.186491266858,0.160844572187,0.0591421622817,0.232810081804,0.0403493256688,0.065774928145,0.0145920848994,0.132323678974,0.0240990493036,0.00685385805881,0.0
Angel and the Badman 1947.txt,0.670357038113,0.841713863191,0.223071294559,0.480703006769,0.653265102852,0.217286834887,0.359939725298,0.626014173406,0.134873600721,0.805689705132,0.998247233233,0.0737886704864,0.872089508555,0.166845354084,0.509976534183,0.982116736959,0.491753872156,0.951845625808,0.888148887066,0.485683857391,0.790281783264,0.205556061038,0.985290495652,0.29476639004,0.84406145838,0.350617982721,0.0938060364679,0.155719577097,0.623992292864,0.41360378001,9924.0,0.174727932285,3.3949012495,0.18984280532,0.175735590488,0.0760781942765,0.18954050786,0.0450423216445,0.0550181378476,0.0159209995969,0.141273679968,0.0294236195083,0.00614671503426,0.0
American Pie Presents Beta House 2007.txt,0.206672154665,0.656175371652,0.114773537189,0.606830397861,0.30756761602,0.193659358602,0.282714424034,0.570339994548,0.374816328997,0.518017695766,0.784093583737,0.10551369559,0.327322679417,0.211054359829,0.641684171295,0.500874326906,0.884402723983,0.623197286272,0.316138663767,0.434710984495,0.870733070014,0.884610397329,0.633488236231,0.148525658535,0.58503826815,0.188827157545,0.204370107439,0.351919180228,0.831572094602,0.582828370531,11872.0,0.160545822102,3.2315532345,0.155913072776,0.220687331536,0.0485175202156,0.258338948787,0.043295148248,0.0500336927224,0.0103605121294,0.0993935309973,0.0260276280323,0.00623315363881,0.0
The Alamo 2004.txt,0.422755185776,0.482778832066,0.153588943433,0.626117861881,0.616380972865,0.487292852222,0.549400578037,0.593354443322,0.263161319309,0.689615062563,0.930841198228,0.0919083159036,0.783291552071,0.125822994294,0.365326519177,0.989884760949,0.607050221575,0.654464530111,0.795493600743,0.724943499099,0.812370685126,0.23656377478,0.992279548872,0.536656433753,0.884083761476,0.409695127992,0.277393037337,0.261319009475,0.48669198179,0.45027798888,9651.0,0.200497357787,3.43529167962,0.161123199668,0.20557455186,0.0678686146513,0.233861775982,0.0430007253134,0.0478706869754,0.0186509170034,0.109833177909,0.0306703968501,0.00870376126826,0.0
Like Someone in Love 2012.txt,0.82084083714,0.908378486728,0.447114813093,0.158988266456,0.625204187593,0.130993737665,0.347769229507,0.671261345531,0.0706868186244,0.889106464532,0.999165239434,0.163787823175,0.90011189201,0.486431567568,0.346683826288,0.896411881791,0.307599586308,0.996615348576,0.921735464831,0.465132803498,0.783344940071,0.0746935066244,0.910739748981,0.0679064030709,0.642809733564,0.48502165666,0.09461120183,0.137538045678,0.556792578048,0.277232043073,6739.0,0.159964386407,3.24217242914,0.223772073008,0.123608844042,0.0540139486571,0.188603650393,0.036652322303,0.0738982044814,0.0143938269773,0.191719839739,0.0273037542662,0.00920017806796,0.0
Barbie as the Island Princess 2007.txt,0.562276584005,0.867691298308,0.308358751488,0.612701511019,0.558782204207,0.197443529035,0.312357994105,0.686448878231,0.363517387131,0.754619529763,0.995572831214,0.203659157555,0.955649586883,0.447081100768,0.560409656404,0.986862337754,0.466863730153,0.978626038448,0.938734919182,0.333270615089,0.887822923924,0.35053279815,0.926809434122,0.640027331872,0.981454950538,0.460958034663,0.165986516337,0.283381466252,0.848036431244,0.570613044865,7977.0,0.180769712925,3.35840541557,0.191425347875,0.203459947349,0.055033220509,0.186160210605,0.0393631691112,0.0675692616272,0.017926538799,0.133007396264,0.0248213614141,0.00238184781246,0.0
Eating Raoul 1982.txt,0.444893313563,0.767713141143,0.130525326775,0.568307784204,0.402233569772,0.192578503353,0.19637011817,0.648648275787,0.175793540522,0.761682464795,0.988717886896,0.0364631951955,0.577801306794,0.136374819504,0.668077087944,0.771373355041,0.618371684679,0.923620392521,0.615979506443,0.537823656327,0.844991079072,0.607005275936,0.928173066099,0.0823601434992,0.639482805732,0.286692443935,0.0914897357837,0.10855576626,0.632638021285,0.490152078354,13029.0,0.143909739811,3.14751707729,0.18804206002,0.155729526441,0.0592524368716,0.228336787167,0.0399877197022,0.059712948039,0.0155806278302,0.137309079745,0.0295494665746,0.00928697520915,0.0
Zipper 2015.txt,0.580074255038,0.844599581528,0.285099989896,0.291484542536,0.629587835868,0.167059498094,0.268191828325,0.657389178781,0.0813352965991,0.859557051717,0.995689036963,0.07070221703,0.65562998189,0.274768876803,0.450431069812,0.793737553099,0.378876355598,0.947145022806,0.66041086755,0.526569981483,0.837323197704,0.200405402131,0.935042758046,0.0473530819461,0.555314204811,0.39249670181,0.104267069522,0.141324851869,0.533408165153,0.504499144996,11243.0,0.154407186694,3.27359245753,0.202703904652,0.155207684782,0.0626167393045,0.196033087254,0.0408254024726,0.0634172373922,0.0136084674909,0.144979098105,0.0343324735391,0.00560348661389,0.0
Meet the Patels 2014.txt,0.608895940757,0.857303221483,0.597260505438,0.0634494301975,0.318323530514,0.0376254608598,0.200977435568,0.347259138283,0.0846783942275,0.875124981985,0.953567313568,0.328481520022,0.786228920856,0.656120346852,0.616263978502,0.899921305782,0.265707057917,0.941954957786,0.825965820833,0.413591403061,0.55671295038,0.178556254735,0.88176703887,0.0795606417331,0.808163637455,0.569193534642,0.0952522452856,0.232230739023,0.478687393517,0.846590161715,13808.0,0.118988991889,3.25593858633,0.202491309386,0.133183661645,0.0709009269988,0.197566628042,0.0435979142526,0.0714078794902,0.0278099652375,0.140715527231,0.0282444959444,0.00782155272306,0.0
Right Stuff The 1983.txt,0.550831985018,0.688459110674,0.208690292526,0.587802770192,0.566288152239,0.410422402782,0.429712668706,0.631055193234,0.216902319045,0.85310586784,0.931669828889,0.0420755874122,0.423772256221,0.0592380307879,0.493796658188,0.827952568981,0.563867399493,0.660911607917,0.62455044151,0.694724741039,0.87434611154,0.344638112682,0.990895110708,0.395255890664,0.692885449734,0.325463919663,0.0753396659386,0.381223891029,0.364252916566,0.735780090995,14498.0,0.157814871017,3.45847703131,0.190233135605,0.18457718306,0.0702855566285,0.183128707408,0.046351220858,0.0585598013519,0.0143468064561,0.117947303076,0.0313146640916,0.010760104842,0.0
Manhattan Nocturne 2016.txt,0.63219580736,0.748319484486,0.487619265098,0.125669733299,0.355779290245,0.0780275533954,0.165277459429,0.33344599788,0.17396751914,0.621403783423,0.971237574487,0.321961714886,0.861637820931,0.612827157092,0.653077695395,0.943226437473,0.362329469707,0.987125324677,0.84116727201,0.27116107017,0.51603234172,0.202729334294,0.879941329745,0.191276912308,0.608688928127,0.705944315227,0.225089407157,0.146201360271,0.568661484947,0.556515476128,11500.0,0.144260869565,3.22817391304,0.186782608696,0.160695652174,0.0658260869565,0.210173913043,0.0402608695652,0.0604347826087,0.0195652173913,0.143739130435,0.028347826087,0.00565217391304,0.0
Ghosts of Mississippi 1996.txt,0.587129406733,0.554908434105,0.327241372962,0.437110047125,0.607321254654,0.42578795685,0.265117615516,0.50045002094,0.114253585006,0.759235843508,0.941957133011,0.151088055088,0.750221915201,0.169868857055,0.428591497526,0.985327236207,0.446674789679,0.770222031599,0.810415528647,0.689321532919,0.447515645442,0.097049116841,0.991971001545,0.344105409419,0.656839702448,0.442239489694,0.301586691801,0.141815035519,0.275692924437,0.483027331473,17263.0,0.142790940161,3.56137403696,0.190523084053,0.195736546371,0.0780860800556,0.180327868852,0.0406650060824,0.0539882986735,0.0194056652957,0.115796790824,0.0299484446504,0.00961594160922,0.0
Ghost of Mae Nak 2005.txt,0.691117660868,0.931170778426,0.22535010576,0.521337331301,0.669414869616,0.170770173303,0.376421472287,0.846057059719,0.0621312167864,0.914525190223,0.997358936773,0.103428689851,0.749538176225,0.287280844848,0.139954393653,0.970801892993,0.63177926755,0.991018339891,0.888075151841,0.565265935478,0.787057777597,0.163782063255,0.812117780856,0.129238075688,0.554136629081,0.271167060453,0.0754932589887,0.284812087986,0.71503353794,0.147392928973,6183.0,0.200549894873,3.54083778101,0.220928351933,0.19602134886,0.051593077794,0.161895519974,0.0480349344978,0.0580624292415,0.0202167232735,0.144590004852,0.031861555879,0.00388161086851,0.0
Confessions of a Dangerous Mind 2002.txt,0.21855440671,0.460225820837,0.327246608179,0.338476758863,0.292710586806,0.174647489543,0.195586903314,0.22736709147,0.488749634772,0.26370282376,0.714368669312,0.268866419388,0.712688533923,0.349534389382,0.750226431574,0.86491458906,0.615103052023,0.633113958927,0.621050691007,0.386366736192,0.780687675933,0.602304735379,0.947292463381,0.651544088501,0.846043872473,0.539075779929,0.363891634853,0.218396593606,0.683701270369,0.847488808109,14020.0,0.159843081312,3.24679029957,0.165834522111,0.21754636234,0.0575606276748,0.227532097004,0.0485021398003,0.0502139800285,0.0146219686163,0.119115549215,0.0231098430813,0.00577746077033,0.0
Opapatika Demon Warriors 2007.txt,0.777623282227,0.653303848912,0.814171102706,0.263333198512,0.436382502251,0.511759351987,0.221825627627,0.236610503014,0.468904318931,0.605651095514,0.944077102095,0.37357465127,0.948170317404,0.395746096817,0.330454707687,0.973418372901,0.0789595819358,0.91910381047,0.967481827241,0.6092463804,0.673252591403,0.010697929151,0.996078203889,0.919003619325,0.912816479898,0.794336101132,0.0835054661019,0.202283577494,0.155098591951,0.686110151588,3325.0,0.225864661654,3.60390977444,0.229473684211,0.163007518797,0.0736842105263,0.147368421053,0.0442105263158,0.0598496240602,0.0183458646617,0.141954887218,0.0366917293233,0.00661654135338,0.0
Meghe Dhaka Tara 2013.txt,0.357712983111,0.449551161539,0.364331730837,0.386558765325,0.446761290575,0.530979529042,0.646448638035,0.292026530336,0.482828270812,0.488267855762,0.780182542961,0.405924981815,0.816343420889,0.326714068119,0.400479816135,0.992963116054,0.616849751706,0.623138693858,0.837021808257,0.648133329111,0.855348373471,0.316051836184,0.996823875751,0.886475811349,0.949762791153,0.6954509461,0.346993748054,0.351162498867,0.263798275894,0.799645461587,14023.0,0.194109676959,3.57683805177,0.182271981744,0.212436711117,0.0661056835199,0.210867859944,0.0418598017543,0.0534835627184,0.0154032660629,0.10126221208,0.0249589959352,0.00499179918705,0.0
Yip Man 3 2015.txt,0.157119235538,0.646686799045,0.204820540139,0.716888258643,0.383436917938,0.186632027432,0.341422588961,0.525463468783,0.305227373501,0.690718646454,0.910080568828,0.0616734506981,0.393396688819,0.170272845992,0.203282373192,0.752197518034,0.669429245438,0.782913774814,0.368182213898,0.509305589496,0.944649522727,0.430318499602,0.885625369353,0.267459694198,0.702447023308,0.318108338088,0.155418393868,0.24163485125,0.672006391819,0.376700263746,6987.0,0.174896235867,3.1336768284,0.187920423644,0.207957635609,0.0457993416345,0.223271790468,0.0420781451267,0.0616859882639,0.0138829254329,0.129096894232,0.0257621296694,0.00486618004866,0.0
Kirot The Assassin Next Door 2009.txt,0.677702079883,0.737602881475,0.255157179544,0.33780455758,0.517783980528,0.252647552195,0.421352511728,0.645143673931,0.265632695899,0.597573143564,0.994742080696,0.133572533289,0.818882979948,0.372965549375,0.367950039046,0.821832845547,0.423523932137,0.990253415435,0.848765440221,0.60516902202,0.910930289081,0.191841600978,0.940297847231,0.146975177172,0.702939320789,0.507106077718,0.127146999657,0.0724209720603,0.644442188215,0.133402042046,5107.0,0.200313295477,3.11552770707,0.19855100842,0.148227922459,0.0526728020364,0.219894262777,0.0344625024476,0.0747992950852,0.0174270608968,0.15938907382,0.0223223027218,0.0090072449579,0.0
Kiss Kiss Bang Bang 2005.txt,0.279775799635,0.522444556999,0.457053494562,0.287145108242,0.1168142361,0.0399183446495,0.0321951752195,0.202230013156,0.263097251965,0.425124609794,0.844768495423,0.275462481242,0.522912339231,0.485981434424,0.767209703911,0.627719203724,0.259026693915,0.936229672916,0.399575165876,0.184348013013,0.500077870794,0.311580259533,0.871278524626,0.327068589769,0.625585845923,0.613056988058,0.32208044021,0.0313509897531,0.451602309536,0.543614162043,15886.0,0.137794284275,3.11399974821,0.177514792899,0.163603172605,0.0539468714591,0.250598010827,0.0402240966889,0.0620672290067,0.0108900919048,0.135339292459,0.0243610726426,0.00660959335264,0.0
The Alchemist Cookbook 2016.txt,0.000132966018451,0.0497331046958,0.0955571306836,0.981957261233,0.127434569609,0.321114548409,0.132470160932,0.743061462169,0.940212968356,0.139300604014,0.321032492371,0.036081639519,0.0296625381177,0.0420790670489,0.681863374693,0.0304813632228,0.749111658927,0.0750277953739,0.00839938396967,0.666004669576,0.956834196063,0.915667928716,0.703822887951,0.541644288475,0.793093605386,0.203944466983,0.264590782007,0.00295513604245,0.970777448845,0.526621642116,3796.0,0.175447839831,2.94889357218,0.155163329821,0.193097997893,0.0434668071654,0.256585879874,0.0345100105374,0.0653319283456,0.00842992623815,0.129346680717,0.0297681770285,0.00342465753425,0.0
Yip Man chinchyun The Legend Is Born Ip Man 2010.txt,0.255425775709,0.531162029141,0.113720488045,0.545651816992,0.628675263223,0.413550166505,0.671053733738,0.612680163286,0.352007523606,0.543560685467,0.882606459383,0.0801639317998,0.638845745048,0.133578943737,0.21113524343,0.942453269315,0.833854781297,0.655226249203,0.655733685103,0.768817536232,0.966672348042,0.552562861583,0.988090302143,0.45100796172,0.752506721551,0.356827602675,0.24289782372,0.360374671312,0.665841231677,0.535220164103,8674.0,0.1823841365,3.57678118515,0.20140650219,0.234032741526,0.0586811159788,0.132464837445,0.0537237721928,0.0675582199677,0.0115287064791,0.13281069864,0.0376988701868,0.00507263085082,0.0
Ed Wood 1994.txt,0.490113841887,0.757113301347,0.67821630733,0.587508381326,0.402674477562,0.0979668448781,0.145044761214,0.534175772631,0.25423442117,0.780123841542,0.977307395546,0.202875198256,0.603273649551,0.377703789098,0.306746104553,0.863133955518,0.196538419604,0.945022678904,0.393121507579,0.186827318228,0.775860419529,0.106638786777,0.954915483516,0.762139831709,0.933226048075,0.495331057056,0.292693640432,0.169644675776,0.549423744744,0.805822707358,15110.0,0.158239576439,3.35956320318,0.155857048312,0.214427531436,0.0553275976175,0.239973527465,0.0485771012574,0.0487094639312,0.0183984116479,0.0998014559894,0.0211780277962,0.0078755790867,0.0
Queen of the Damned 2002.txt,0.396194747193,0.516730260919,0.546496338655,0.399055469149,0.214186109403,0.151608507439,0.256814074751,0.230351096172,0.477983034593,0.265163510363,0.900051834537,0.485946732365,0.951857581539,0.674079708561,0.4541206606,0.985895131303,0.289794510901,0.970309074111,0.893160052108,0.429111004282,0.629416930632,0.236470287414,0.973814078111,0.834769155311,0.965262639603,0.828530345861,0.501400520642,0.119410600927,0.436514615584,0.596710794577,5070.0,0.219132149901,3.29743589744,0.196055226824,0.177120315582,0.0662721893491,0.201972386588,0.0489151873767,0.0625246548323,0.0149901380671,0.124852071006,0.0287968441815,0.00631163708087,0.0
Queen 2014.txt,0.494766981478,0.767234436252,0.0914350367041,0.581328112375,0.517823442616,0.258524510107,0.533617075358,0.792667515282,0.274363517044,0.720171400785,0.978390375947,0.120081437393,0.810918885735,0.249447878431,0.548635234753,0.862894132345,0.87946053879,0.913851233535,0.792375433078,0.638794064748,0.934086896206,0.775124197306,0.722265143816,0.124689954281,0.751371264513,0.254534656593,0.198385840373,0.244593190378,0.823859879735,0.327022012637,12008.0,0.149733510993,3.22876415723,0.193037974684,0.187208527648,0.0527148567622,0.222934710193,0.0327281812125,0.0569620253165,0.0153231179214,0.147401732179,0.0246502331779,0.00483011325783,0.0
Under the Greenwood Tree 2005.txt,0.647453474247,0.814353064173,0.16890423506,0.375416266689,0.550908242819,0.326395946308,0.505691442316,0.55403369525,0.340514876534,0.590042430325,0.970007575234,0.261175790874,0.955680796514,0.315728536715,0.493794840076,0.991250033986,0.874364702135,0.931971669905,0.968186084331,0.56546933958,0.625245784925,0.576400303026,0.952920654945,0.49260772132,0.932634904527,0.390320251104,0.183874425653,0.37561181326,0.848886497069,0.37539520365,10490.0,0.150142993327,3.24566253575,0.176167778837,0.22335557674,0.0634890371783,0.194756911344,0.0398474737846,0.0503336510963,0.0215443279314,0.134604385129,0.0254528122021,0.00352716873213,0.0
Northern Soul 2014.txt,0.104022403206,0.150667405092,0.0683827474349,0.279376956945,0.104345685246,0.135829698716,0.204432435209,0.250193295023,0.610198146531,0.0681585768915,0.580377040389,0.155867981864,0.344444678093,0.169476090199,0.935009946272,0.319425202149,0.904774246346,0.809017669312,0.276723175845,0.509613792143,0.608859671508,0.991780029648,0.602772408903,0.184494068865,0.0982700805755,0.671849113763,0.496193933443,0.131480511311,0.645342907107,0.273490143663,10182.0,0.134551168729,3.05765075624,0.198192889413,0.164604203496,0.063052445492,0.228147711648,0.0336868984482,0.0544097426832,0.0107051659792,0.145158122176,0.0277941465331,0.00432135140444,0.0
Like Water 2011.txt,0.792641031513,0.315281584976,0.416135722497,0.255689215586,0.46314645354,0.440003582328,0.239518102768,0.684067613292,0.167954023479,0.729815332158,0.58374165349,0.115071706085,0.443811995505,0.12143743998,0.431157577886,0.661713873831,0.409116668651,0.696913728087,0.630794933561,0.808283923037,0.248551581481,0.1104784845,0.914404362377,0.127375068312,0.0238279968963,0.319734128039,0.223316594488,0.267014455371,0.300400955042,0.325446052492,4406.0,0.246709033137,3.5056740808,0.191783931003,0.211529732183,0.0621879255561,0.19609623241,0.0347253744893,0.0515206536541,0.0263277349069,0.11257376305,0.026100771675,0.0113481615978,0.0
